checkpoint,action,samples,target_group_std_mean,pred_group_std_mean,mean_pose_gap,mean_pose_to_global_pred_gap
ms_tcn_pose_relcoord_env3val_env4test.pth,A01,12,0.09637343138456345,0.014652041718363762,0.5097278356552124,0.002011410892009735
ms_tcn_pose_relcoord_env3val_env4test.pth,A02,12,0.08060045540332794,0.014884494245052338,0.5494702458381653,0.003070032224059105
ms_tcn_pose_relcoord_env3val_env4test.pth,A03,12,0.13020534813404083,0.01824915036559105,0.5537256598472595,0.010804246179759502
ms_tcn_pose_relcoord_env3val_env4test.pth,A04,12,0.08123800903558731,0.01033712737262249,0.48363298177719116,0.009586202912032604
ms_tcn_pose_relcoord_env3val_env4test.pth,A05,12,0.0888453796505928,0.014628606848418713,0.4793573319911957,0.0017415006877854466
ms_tcn_pose_relcoord_env3val_env4test.pth,A06,4,0.05805039033293724,0.008090266026556492,0.41508665680885315,0.014237381517887115
