epoch,batch_div_lambda,inter_div_lambda,intra_div_lambda,train_loss,val_loss,val_nmpjpe,train_pose_loss,train_rel_loss,train_dist_loss,train_dir_loss,train_var_loss,train_batch_div_loss,train_inter_div_loss,train_intra_div_loss,val_pose_loss,val_rel_loss,val_dist_loss,val_dir_loss,val_var_loss,val_batch_div_loss,val_inter_div_loss,val_intra_div_loss,train_pred_std_mean,train_target_std_mean,train_std_ratio,train_pred_pair_dist_mean,train_target_pair_dist_mean,train_pair_dist_ratio,train_pred_inter_pair_dist_mean,train_target_inter_pair_dist_mean,train_inter_pair_dist_ratio,train_pred_intra_pair_dist_mean,train_target_intra_pair_dist_mean,train_intra_pair_dist_ratio,val_pred_std_mean,val_target_std_mean,val_std_ratio,val_pred_pair_dist_mean,val_target_pair_dist_mean,val_pair_dist_ratio,val_pred_inter_pair_dist_mean,val_target_inter_pair_dist_mean,val_inter_pair_dist_ratio,val_pred_intra_pair_dist_mean,val_target_intra_pair_dist_mean,val_intra_pair_dist_ratio,train_action_cls_loss,train_action_acc,val_action_cls_loss,val_action_acc,grad_norm_mean,nan_loss,nan_grad
1,0.0,0.25,0.0,0.6026346999406814,0.3122644558312932,0.22349298904439818,0.07375179316848517,0.11128125686198473,0.32663541674613955,0.10986541669815779,0.052247960628010334,0.1488676107674837,0.14696580156683922,0.22796046070754528,0.03125208859592175,0.05122419570641545,0.19685233040690822,0.05614993101647183,0.04640864245050015,0.49138569049904185,0.009592031490060958,0.4912726172872844,0.1617914193868637,0.2440812200307846,0.8516075592115522,1.3352666294574738,1.951944923400879,0.7214782579243183,1.3353705859184266,1.9730533981323242,0.712987277880311,1.3328794515132905,1.3964639633893967,1.0630569024384022,0.015076657648967498,0.09748567682480125,0.197358576756996,0.11726090059396052,1.0751810464259617,0.1319387985275175,0.0030267939571728356,0.04405299804055761,0.001773328782019881,0.11704886142066447,1.0698748750510634,0.1324682520809562,0.0,0.0,0.0,0.0,1.1647045748954041,False,False
2,0.0,0.34523809523809523,0.0,0.4562800055742264,0.32027643922781884,0.26261056034861396,0.043858942929655316,0.07006785597652197,0.24428129464387893,0.06939319349825382,0.04196882754564285,0.18561840832233428,0.18454698719084262,0.2108836504817009,0.036221995572245376,0.05272065501105891,0.19909780440648336,0.05624023501012507,0.03372882518748688,0.4005365325203708,0.006824498153383974,0.40120157462311645,0.13428402550518512,0.22137679830193518,0.6751676838845014,1.1131110739707948,1.9267938017845154,0.5881821280717849,1.1130134612321854,1.9499572920799255,0.5810444404184818,1.1154282969236373,1.3361272156238555,0.8652655926346778,0.05794393885743664,0.09748567682480125,0.7597589132984702,0.4503845331429216,1.0751810464259617,0.5059664650560391,0.011442116517232145,0.04405299804055761,0.006634700921188642,0.4493691830589581,1.0698748750510634,0.5075543921641065,0.0,0.0,0.0,0.0,0.45526862308375743,False,False
3,0.0,0.44047619047619047,0.0,0.4528265064954758,0.311994995146503,0.2761908358499763,0.04458676941692829,0.0654306923598051,0.23364209234714509,0.06756084587424993,0.03137223592028022,0.17049860827624796,0.1687297837436199,0.23657269909977913,0.03729143633542847,0.05201108212201713,0.18956009242834632,0.05629181423520548,0.030270082445917175,0.4212432489146585,0.006461441821626244,0.4224008898943763,0.14724915817379952,0.20591459333896636,0.7578931933641434,1.223803082704544,1.8934975469112396,0.6545081916451454,1.224109284877777,1.9162929797172545,0.6467304295301437,1.2150334346294402,1.2997893351316452,0.9659804117679596,0.07095482530601231,0.09748567682480125,0.935584661829485,0.5298275632377515,1.0751810464259617,0.5962370568732398,0.013527270323142906,0.04405299804055761,0.007846062340066236,0.5286632500996776,1.0698748750510634,0.5981576369165973,0.0,0.0,0.0,0.0,0.4738835095101255,False,False
4,0.0,0.5357142857142858,0.0,0.4675116828083992,0.31665181778719753,0.28384877650543616,0.046652778685092926,0.0654527110978961,0.22925709277391434,0.06610422525554896,0.03488897061906755,0.17532046720385552,0.17317297272384166,0.2529681532084942,0.03893607216721677,0.05195870572671597,0.19192712003266904,0.056362084380995235,0.025557620503908092,0.4246666377597742,0.006434752046504451,0.42582990602448567,0.1527853049337864,0.2175824062526226,0.7746050282567739,1.2596499621868134,1.913900808095932,0.6710708826780319,1.2597188282012939,1.934269391298294,0.6631688539683819,1.2578014206886292,1.3845912998914718,0.9815523911267519,0.07973546958555752,0.09748567682480125,1.0489859543814148,0.5678602953387668,1.0751810464259617,0.6388699026851973,0.014118250713545806,0.04405299804055761,0.008186782457418522,0.566665068518894,1.0698748750510634,0.6409046691401163,0.0,0.0,0.0,0.0,0.4182498431123485,False,False
5,0.0,0.5058441558441559,0.0,0.46102263540029526,0.31190441932623514,0.27941337405393984,0.04731887105852366,0.06578915387392044,0.2283220537006855,0.06538921661674976,0.03452474868856371,0.17416032299399375,0.17218329273164273,0.24907145090401173,0.03797884302954526,0.052290869440754714,0.18871404015485715,0.05634434787046212,0.021158499338208327,0.38221208238143817,0.005380617209036223,0.3834241084378175,0.155713554918766,0.21995026856660843,0.7940848726034164,1.2681460905075073,1.9211520159244537,0.6740603277087212,1.2685878360271454,1.9443729996681214,0.6662274363636971,1.255892013311386,1.325121648311615,0.9838513126969337,0.09033203754345963,0.09748567682480125,1.1951825980712594,0.6537591756609167,1.0751810464259617,0.7387708648546837,0.016447354445271338,0.04405299804055761,0.009560296743316593,0.6526841808419407,1.0698748750510634,0.7417407387471999,0.0,0.0,0.0,0.0,0.4107517905156529,False,False
6,0.0,0.4538961038961039,0.0,0.4422037321329117,0.309183786515658,0.3008102730409004,0.048509730212390426,0.06462217852473259,0.22296546876430512,0.06443632677197457,0.02963903659954667,0.16481150761246682,0.16299130499362946,0.24049625799059868,0.04036908769750814,0.05146376589627423,0.18481081831609836,0.056178454535198354,0.018273890173015218,0.3932438694400552,0.004612383561206289,0.39525477787490676,0.16512083351612092,0.2195584450662136,0.8288202309608459,1.3255592036247252,1.9250004851818086,0.7017285788059234,1.3261205124855042,1.9483802044391632,0.6934795635938644,1.3111974275112153,1.3200519162416458,1.0287417042255402,0.1078473810127421,0.09748567682480125,1.4358347011082249,0.7869500729757913,1.0751810464259617,0.8927708853776206,0.020191323256192325,0.04405299804055761,0.011739178657650666,0.785856265572185,1.0698748750510634,0.8967244619680381,0.0,0.0,0.0,0.0,0.4212310367126132,False,False
7,0.0,0.40194805194805194,0.0,0.4108877205848694,0.30446670083188554,0.30484571436988933,0.045121083743870256,0.05948859471827746,0.21340231001377105,0.062189586125314236,0.020886822398751975,0.15242928080260754,0.15034391008317471,0.2443974295258522,0.04109001321027531,0.05123372065696147,0.1800395401193995,0.055922659868584676,0.01725522724047115,0.401971935519763,0.004472288762501817,0.40425944300806277,0.1672773142158985,0.1982914525270462,0.8763660684227943,1.3334400629997254,1.8548999083042146,0.7241887921094894,1.3337549793720245,1.8768675231933594,0.7158023601770401,1.3254952466487884,1.276771672964096,1.0611048662662506,0.11386665593847133,0.09748567682480125,1.5141659095870361,0.8221405937987115,1.0751810464259617,0.9321336219964561,0.021195577252073203,0.04405299804055761,0.012311110542307829,0.8210179897596867,1.0698748750510634,0.9363537795407797,0.0,0.0,0.0,0.0,0.4111543782092455,False,False
8,0.0,0.35,0.0,0.41620142161846163,0.308578036168609,0.29938347612269905,0.04790786024183035,0.06271858621388673,0.21608610481023788,0.06271117214113474,0.03169430126436055,0.16802687168121339,0.16610568903386594,0.24402994498610497,0.0400660891641939,0.05095889641543192,0.18530088801204989,0.05616541795301562,0.01782065268607831,0.39817563900478997,0.004474836930563836,0.4004026758468631,0.16462592646479607,0.21811863988637925,0.8338427223265171,1.3079536855220795,1.9195743358135224,0.6933554679155349,1.3081792402267456,1.9414637422561645,0.6854719531536102,1.301974012851715,1.3463809180259705,1.0021489509940147,0.1126642573939355,0.09748567682480125,1.501302780653417,0.8181502047969391,1.0751810464259617,0.9286960002965412,0.020982529049963856,0.04405299804055761,0.012200662842681691,0.8170932125043269,1.0698748750510634,0.9329574719600985,0.0,0.0,0.0,0.0,0.37345938778942034,False,False
