epoch,train_loss,train_pose,train_std_ratio,train_acc,val_loss,val_nmpjpe,val_pose,val_std_ratio,val_acc,selection_score
19,0.36328172318619534,0.07398376002883968,0.5277280437879722,0.7205643954747025,1.6655301826733695,0.2109137743979057,0.11144138033037129,0.9586676680948063,0.038832772165362205,0.33131540834522405
20,0.3393811096466263,0.07218295606618773,0.5406145068377566,0.7501126463329516,1.7466376499190772,0.21239378007551815,0.11245701259390228,0.9770789715235542,0.039007357525876044,0.3377297644317336
21,0.31677652733119505,0.07050953432322976,0.5522057333900181,0.7780946561648954,1.7841070417305942,0.21473233734138708,0.11360718703489973,1.0424151792655876,0.03756079311597703,0.3605506659961279
22,0.29951028023375953,0.06908280816425681,0.5623779764245818,0.7990331537753986,1.8451353343827332,0.2119370542439696,0.11216341424336203,0.9945922700049707,0.03699962588777148,0.34386855341686035
23,0.2833579207479906,0.06773435785409125,0.5717614044785404,0.8186498237721747,1.9314679421217813,0.21509117118021037,0.11379064529992976,1.0589177500935532,0.03810948996097017,0.3663193891091394
24,0.2694514070392987,0.06653359890019808,0.5801668149156753,0.8346489259270031,1.9720561372890395,0.21617032860316665,0.11461279626007999,1.0657037023342018,0.03828407531999742,0.36867288924490726
25,0.2580575878655349,0.06540499413378555,0.588671739124719,0.84902733440696,2.0151142318017734,0.21595731340436986,0.11458708216631437,1.0605064384315002,0.03748597081930415,0.36685810718293765
26,0.2470947191392719,0.06425840751448585,0.595955708875051,0.8612105945825387,2.0708737904360386,0.21728801927909633,0.1150279907211206,1.0948554706448612,0.03790996383551812,0.3788536543401195
27,0.23954990261189002,0.06327786632417348,0.6040725708721356,0.8700842976998255,2.1225291492071126,0.21919662879245924,0.1162025992059993,1.1303636828433963,0.03827160493789996,0.3912433564193395
28,0.23094760349461868,0.06225800502923424,0.6114281765694439,0.87975483840214,2.1405917995097052,0.2189119299999837,0.11593056402906306,1.123602981761531,0.037485970818932506,0.3888828050165361
29,0.22413403597338524,0.06138714094455253,0.6182505907721264,0.8871067770937396,2.1639727997652,0.21644085780397468,0.11463115838924122,1.0933837688479107,0.03802219728145654,0.37835550194068923
30,0.21793354773583265,0.06050325002215048,0.6253289544430144,0.893776602846855,2.18212064286244,0.2182042911973941,0.11580681666566452,1.1268126611282052,0.03853348297792742,0.3900203455709239
31,0.21292126392804425,0.05963291594994991,0.632990347154599,0.8974307495550641,2.1819881244763604,0.21870641290457682,0.11608895880074584,1.1426138205545504,0.03825913455431591,0.3955407089360011
32,0.20621309545357897,0.05875078128042786,0.6395537594819393,0.903901469821656,2.2364193170084623,0.21842544226556337,0.11586199033578475,1.1392795904614204,0.03925676518157617,0.39437934781618583
33,0.20164082739844097,0.05799800961472373,0.6467943252417343,0.9086729349703763,2.3181513971128225,0.21895596806114637,0.1162980798888807,1.140715136616021,0.038595834891759544,0.3948711784543844
34,0.19808600414826788,0.05717047496571697,0.6537288467905946,0.9120847466271683,2.3178311270064347,0.2180911805679085,0.11585065286357082,1.132322253268442,0.03689986282504546,0.3919509650325965
35,0.19333592776717515,0.05640251514429772,0.6608216459643622,0.9166039006527386,2.337117778632034,0.21866979994542254,0.11622025701548931,1.1520112111125747,0.038408779149148246,0.39883052789049267
36,0.18882033090625205,0.05556120899641932,0.6678336787276142,0.9201499734130366,2.357559731988066,0.21863706319286633,0.11608917385837743,1.146346391821639,0.03799725651540339,0.3968484958737163
37,0.18602916034620853,0.05489237440180655,0.6741040739076953,0.9232620876832477,2.3307372802837127,0.2188453515716318,0.11612941384155683,1.1502730478802172,0.03797231574972188,0.3982186597266434
38,0.18194011251865058,0.054127367000791994,0.6809238109437352,0.9270492484830231,2.3558821086797916,0.22055071163153706,0.11740661431468623,1.1833921242732481,0.0399675770034991,0.4097762292630061
39,0.17918255694168905,0.05351402033313645,0.6866822103476962,0.9288129323211938,2.3593686545990784,0.21863472061548794,0.11634780220545235,1.1656997322783473,0.038396308765935847,0.40362221188511177
40,0.1752845978829638,0.05284788652047432,0.6928968155089132,0.9329409417588522,2.4206495879727834,0.21901969245870387,0.11640758930852636,1.1540474195554082,0.038309016085678924,0.39953620299521875
41,0.17301918917052383,0.0522521524693808,0.6981841278666034,0.9343122339971714,2.3942969343849274,0.21947436246703667,0.11665939509939234,1.1677070859691898,0.03779773038995134,0.4043079928398757
42,0.1697554262555654,0.05151048849402955,0.7036657717735979,0.9371196628092577,2.4779440811795626,0.21833098993989383,0.1160405412962987,1.154283144997605,0.0382341937893777,0.39963248095036386
43,0.16692868481313622,0.05103621826449919,0.7083564676100601,0.9394303671331855,2.4407323261317595,0.22015734973661708,0.11708197491337555,1.1784364345157246,0.038795361017211594,0.40804960508577126
44,0.164522888821216,0.05044376684229372,0.7135802779498333,0.9410897180354795,2.461217806746291,0.21900962054142262,0.11636058626563371,1.170006350682165,0.038408779149148246,0.40512203032792926
45,0.16228455203716885,0.04992271023553462,0.71787095307733,0.942909932835808,2.566019496359958,0.21955444710274588,0.11676362699007123,1.1924792736214969,0.039718169347427335,0.41297665682546897
46,0.1603355257513993,0.04940730891081208,0.7227017664709571,0.9443385874092912,2.541199040225593,0.21880445421812378,0.11638144829862952,1.1570143212923045,0.03908217982254892,0.4005789233679441
47,0.1576400065923917,0.04888704019403182,0.7266947325238778,0.9470375266107481,2.5072158319930185,0.21777908730602039,0.11564118259546094,1.1419609723460988,0.03933158747936398,0.3953307585750142
48,0.1557530573132936,0.04845383818464239,0.7307060960522672,0.9480546688139201,2.58905020031285,0.21821211576870603,0.11591366748215774,1.1495212236460433,0.03893253522883153,0.39796818596074096
49,0.15353613316192213,0.04793017076332856,0.735386480523031,0.949476257002268,2.6021178863547747,0.21829784105529898,0.11591762203050977,1.1416350088224758,0.039643347050011164,0.39520629626676057
50,0.1515350191923065,0.04747143588775839,0.738320886732004,0.95114683096445,2.540192328981218,0.21794995546623394,0.11592028134796652,1.134867577230801,0.03893253522845988,0.39284465292145565
51,0.14975592793699083,0.046985295661394345,0.7428137807492152,0.952468658578177,2.5932580891266803,0.22000785261032096,0.11701680397709374,1.1982511329909544,0.038496071829033515,0.4149877394946276
52,0.14855567138740186,0.046648663244933386,0.7459024863773979,0.9532359836582935,2.6517293948665763,0.21910923695918078,0.11658396966172835,1.1669866120254835,0.03899488714303529,0.4040631294697356
53,0.1464201649777288,0.046240829185531414,0.7488852385654511,0.9551634411048813,2.6807731303153064,0.21914623322696783,0.11667728261105333,1.1731065935335756,0.039630876667913706,0.40620438307221207
54,0.1447639230249267,0.045785469576086125,0.7532717119144232,0.9564453644792461,2.670611513200611,0.21899149044112443,0.11649199595068857,1.1596201317910022,0.039057239056867414,0.40148721631802825
55,0.14385240567819843,0.04538215764375301,0.755983806831401,0.9563343808447373,2.6136631618311377,0.21898001722228663,0.11641145853151748,1.1676507945755856,0.03930664671331083,0.4042981777570092
56,0.1423201950955229,0.04507731342151559,0.7579802314424553,0.9578565609331428,2.695163242851711,0.22024223518975136,0.11728793748140276,1.1960907855181344,0.03936899862788624,0.41422693022755197
57,0.14051541961664119,0.04471445434963879,0.7611340283871839,0.9597270717072849,2.7199994918993546,0.21902374526310894,0.11640641308957643,1.1675640273308245,0.03906970943970817,0.4042669346605264
58,0.13912969271682873,0.044346294154733394,0.764507318580046,0.9604885774142059,2.727719791608345,0.21871881004706747,0.11633803477432532,1.1527093162024047,0.039580995135435754,0.3990738844699003
59,0.13791803625863452,0.04404350074048244,0.7668071717190343,0.9603750997796024,2.790328904479084,0.21872143805368924,0.11624260954702863,1.1597391770492247,0.03925676518194782,0.4015342832061548
60,0.13706355298447875,0.04370328774252061,0.7692979467172006,0.9623125332741383,2.686837988444465,0.21857460755662053,0.11623072516094614,1.1570630747416562,0.039044768673655014,0.4006005840084472
61,0.13567455834504707,0.04331307163564615,0.7716319830723981,0.9627693535705043,2.7735234802687074,0.22013858433769654,0.1171566164997885,1.1741118005214302,0.039169472501690894,0.40653635849574665
62,0.1342717576935495,0.043008638196531904,0.7753345545110756,0.9635375099760575,2.7702980155197965,0.21806838759788477,0.11598562424390865,1.1470378617973365,0.040054869683756024,0.3971018838771101
63,0.13257058938788302,0.042657322453220466,0.7776057655251892,0.9648277467712819,2.7544233013944655,0.21884574618909197,0.11653450005688354,1.1685463068981483,0.03911959097069953,0.40461429249057007
64,0.1320759877711178,0.04237855192577111,0.7800450290286436,0.9649462124536443,2.7968459930305754,0.21861174574797998,0.11633055813239837,1.1598136593641701,0.0390073575247611,0.40156254586249995
65,0.13055488259991643,0.042086298628030115,0.7825756651443762,0.9662979682350007,2.781940576902038,0.21908357326177785,0.11645821096527263,1.1643987925454913,0.03829654570395311,0.4031579059256864
66,0.12961496377076898,0.04180769563309926,0.7846781830738186,0.9665166101547022,2.8744706007708545,0.21873807209487092,0.1164056215259199,1.1637286943588965,0.0382466641725901,0.40293028158371635
67,0.1279233703501255,0.04147200981424103,0.7873186097559887,0.9682815409810278,2.9057091866248355,0.21754591895214176,0.11556954403770343,1.1421121585412222,0.03808454919417372,0.3953883371103849
68,0.12722038238919553,0.04123416015430869,0.7888359700025602,0.9685799913794539,2.848824295900694,0.21834683608073727,0.11594771150620832,1.1628614089185423,0.038795361017211594,0.402634556399875
69,0.1265751642441854,0.0409528492434814,0.790949766315276,0.9683879522780656,2.8763137226970525,0.21842832036157517,0.11610750860556326,1.155551375610184,0.036874922059735596,0.4000744150563329
70,0.12551218409504494,0.04070052757550028,0.7926910976029736,0.9693735035913806,2.9084903340221326,0.21841531600429168,0.11605863646518294,1.1565952599130376,0.0386332460402818,0.4004400346494773
71,0.12463845262647341,0.04050268358881723,0.7939111892927768,0.9709813115317062,2.890532789736975,0.21818868349780018,0.11597258990442594,1.1571448824161572,0.03809701957850106,0.400636935175699
72,0.12424848051793748,0.04018625180130707,0.797099744331713,0.9698652401031348,2.9072183267748226,0.2188937112791221,0.11649667183937225,1.173562921105901,0.03929417633121337,0.4063691481614829
73,0.12309560128573123,0.039986553366302684,0.7984068343045706,0.9709376662803095,2.91457814170708,0.2183486979420843,0.11603421162122175,1.1653102243670592,0.038558423743608926,0.403491604569629
74,0.12238422037062889,0.039762475298151245,0.8003180689651873,0.9711247173577238,2.949803418514957,0.2188563789924729,0.11639045516772525,1.158260323598745,0.03843371991482975,0.40101398567971125
75,0.1214627324107734,0.039516471460883794,0.8013872646229417,0.9718671023179699,2.9648449552105256,0.21843507216560645,0.11611715062629524,1.161700964906088,0.038196782641227084,0.40222663627381866
76,0.12115489464351299,0.03940337168086983,0.8022622495104766,0.9722719639658642,3.0247721396385696,0.21979015088836545,0.11697660847886986,1.184846308163268,0.03783514153810195,0.41030040483937646
77,0.1199641844996527,0.03922081164456755,0.8044102945664551,0.9738307229443159,2.985380621577219,0.2186623087925631,0.11637369068479995,1.157431671027457,0.039206883650956446,0.40072783868375866
78,0.1190232449855599,0.03890648244003819,0.8057879388855632,0.9739113627484771,2.9952343487207367,0.21874669912093625,0.11638135984716518,1.1646648488149989,0.039506172839134525,0.40325776310283085
79,0.11898991079065957,0.03869254373575889,0.8078986016969536,0.9731885142451938,3.0080953024914026,0.21833665335894908,0.11617833268097592,1.1606255835867803,0.040266866192420474,0.4018522211881941
80,0.1179604097005613,0.03854575506221958,0.8088757362683487,0.9742181264964086,2.9828997567045166,0.21849965229007962,0.11612318352297783,1.1623859074692846,0.0388078313996807,0.402465074568448
81,0.11754280767579699,0.038305923068436595,0.8106493385001744,0.9740497805267359,2.966423157210183,0.21856459828553793,0.11629741507912086,1.1555795683321446,0.038620775657812696,0.4000815569505399
82,0.11667833024753348,0.038079812881928486,0.8114550105353308,0.9746969772736168,2.986224311752976,0.21907483590765625,0.11657726479626189,1.181086477523939,0.038408779149148246,0.4089987704152255
83,0.11608265862701325,0.037954483619769955,0.8135410710895717,0.9754896581838917,3.049165598563325,0.21913010554801854,0.11662507345178713,1.1570863674429976,0.03887018331425611,0.4005976264940888
84,0.11554918649880674,0.03772633514721586,0.8147497615953112,0.975639299045823,3.0649518777640594,0.21920386958982988,0.11663701833613808,1.1728155659237829,0.03844619029729886,0.4061013706815274
85,0.11399614411062083,0.037411934873037164,0.8165772258283991,0.9763746175971492,3.0676329413232164,0.21867935036814617,0.1163495743591703,1.1698199863028893,0.03939393939356775,0.40506340819864833
86,0.11401150706807614,0.037389772629004094,0.8171694602427821,0.9766306697561183,3.1330067427590356,0.21932515098553879,0.11660920113960635,1.1744970281041758,0.040017458535605406,0.4066874568167507
87,0.11328313660236329,0.03725824577485621,0.8179897829854574,0.9770729416194955,3.0913872995315934,0.21847386967773108,0.11625528399959023,1.151649997277158,0.038795361017211594,0.39870802165345065
88,0.11254363211506573,0.03702263549231855,0.8198174702245905,0.9776278598158243,3.105455373376812,0.21886754774634032,0.1163689262162481,1.1656247489736895,0.03852101259508667,0.4035913111858645
89,0.11250107459492048,0.03686761415466155,0.8203806235660863,0.9766992551511702,3.158912767539195,0.21910471552022454,0.1164943053140309,1.1658012219432108,0.03961840628432966,0.4036483333697193
90,0.11158613953070458,0.036650714188730914,0.8224233954740541,0.9781200119902967,3.222274371676499,0.21820294806852886,0.11601187750197271,1.1483227271379,0.03909465020576132,0.3975488955368944
91,0.11130054206464735,0.036549581368643336,0.823160370611136,0.9780900837988827,3.12946861663473,0.21831071168641406,0.11607341173339893,1.1509743847266027,0.039705698964586575,0.39847482042058263
92,0.11096800391317746,0.03641892472506521,0.8232424337199851,0.9783453046324152,3.1394692154860673,0.21877051863992641,0.11645725376719117,1.166008828433765,0.03918194288527494,0.4037276795790192
93,0.11034307410347395,0.036244765070474395,0.8247354669468172,0.9785065842169528,3.127286841426649,0.21824185335215435,0.11602571157557157,1.1514707270963693,0.039618406284701306,0.39864991741668615
94,0.10976152264729368,0.03601821688139857,0.8270450716768373,0.978562699540177,3.251191770116176,0.21861210496946826,0.11617240499756643,1.1492803646376757,0.03929417633084172,0.3978758855237971
95,0.10876657085676053,0.03581684288930769,0.8285051098082985,0.9796667165596392,3.2054580338950585,0.21806201617465618,0.11590931030141993,1.1502032863155744,0.038820301783264746,0.3982099098869579
96,0.10883468299426276,0.035701582443893716,0.8285971388327819,0.9791687450119713,3.207973407780326,0.21809175483104756,0.1159659500347065,1.1501344517484717,0.03944382092530241,0.3981852230153441
97,0.10805232408148045,0.035569449615384566,0.8297581184842733,0.979642192102487,3.228582180418982,0.21765050089207652,0.11566354508935282,1.1431455878771992,0.03843371991482975,0.39574794573917815
98,0.10818490226948538,0.0355155553196015,0.8302966860514684,0.9795611366356075,3.2331962962387832,0.21813143333535134,0.11593225660530286,1.1555764422792496,0.03953111360518768,0.4000891261310303
99,0.10774936230001407,0.035352307492948876,0.8313557897104993,0.9794418396040239,3.270273048946991,0.2184776707634484,0.1163196151620626,1.1498073753520934,0.039668287816435964,0.3980630279579637
100,0.10669538295468804,0.035163131057889055,0.8327546905776737,0.9808954343211622,3.2032701658628753,0.21774667649662158,0.11580566227592157,1.1520964468517034,0.0401920438957476,0.39887882286816373
