epoch,lr,train_loss,train_pose,train_std_ratio,train_acc,train_domain_loss,train_domain_acc,val_loss,val_nmpjpe,val_pose,val_std_ratio,val_acc,val_domain_loss,val_domain_acc,selection_mode,selection_score,best_val_nmpjpe_so_far,best_val_epoch_so_far,epochs_since_best,val_gap_from_best
1,0.00015,0.9159925374524268,0.11396442538354745,0.3458274664670966,0.09124559390894528,0.0,0.0,0.9673672837440414,0.19138123269597854,0.09992243572911623,0.16501363130865407,0.03697468512171833,0.0,0.0,accuracy,-0.19138123269597854,0.19138123269597854,1,0,0.0
2,0.0003,0.8461133481641817,0.10288795477101922,0.20345163064676575,0.1524811286274091,0.0,0.0,1.0241111040442405,0.19249874702942224,0.10047221623378765,0.24553845002884905,0.03542835764909329,0.0,0.0,accuracy,-0.19249874702942224,0.19138123269597854,1,1,0.0011175143334437032
3,0.0003,0.7966204915918166,0.10091633307141774,0.22483004281165023,0.21519561386641178,0.0,0.0,1.0047819109922753,0.1933953192740519,0.10136908173601977,0.30227217030155046,0.03825913455431591,0.0,0.0,accuracy,-0.1933953192740519,0.19138123269597854,1,2,0.0020140865780733652
4,0.00029795677196206826,0.7569817223505125,0.09945626882724731,0.2502043708409677,0.2662439312420173,0.0,0.0,1.0601257933406614,0.19559144627343303,0.10270281858999603,0.34638370165044136,0.037348796608055866,0.0,0.0,accuracy,-0.19559144627343303,0.19138123269597854,1,3,0.004210213577454491
5,0.0002918966675285227,0.7202871647579424,0.09802990676708823,0.272614404761306,0.30933384876772585,0.0,0.0,1.0951557586281984,0.1953481648900084,0.10217675859586366,0.42637241474930104,0.03583988028432473,0.0,0.0,accuracy,-0.1953481648900084,0.19138123269597854,1,4,0.003966932194029854
6,0.00028202605628755367,0.6824651130037316,0.09658127500179854,0.29380663700776394,0.35530476856022386,0.0,0.0,1.1355261612836374,0.19755289167154608,0.10364355042991176,0.4874284331794688,0.03566529492455418,0.0,0.0,accuracy,-0.19755289167154608,0.19138123269597854,1,5,0.00617165897556754
7,0.00026868107006647904,0.6425535723578901,0.09487478587262077,0.3171137342763156,0.40374642524924736,0.0,0.0,1.204037692689854,0.19920124175141526,0.10454311791367477,0.5585200773984331,0.03616411023818431,0.0,0.0,accuracy,-0.19920124175141526,0.19138123269597854,1,6,0.007820009055436727
8,0.00025231615636551075,0.5975617406278825,0.09306862153832378,0.3411858903878894,0.4600517092375211,0.0,0.0,1.2352551939362881,0.19853427816744026,0.10437433984786113,0.5456490278467007,0.03774784885895997,0.0,0.0,accuracy,-0.19853427816744026,0.19138123269597854,1,7,0.0071530454714617275
