epoch,train_loss,train_pose,train_std_ratio,train_acc,train_domain_loss,train_domain_acc,val_loss,val_nmpjpe,val_pose,val_std_ratio,val_acc,val_domain_loss,val_domain_acc,selection_mode,selection_score
1,0.9154509854906574,0.11015493348419238,0.2740586144999799,0.08157505320663083,0.0,0.0,0.9489651336308979,0.1910762439242086,0.09971179849698011,0.1527788074457864,0.03777278962464148,0.0,0.0,accuracy,-0.1910762439242086
2,0.8570988284571116,0.10255921480720841,0.18653218370861563,0.1357708167097422,0.0,0.0,0.9824318206091744,0.19186587362853438,0.10004391401489561,0.21144017874265433,0.038595834891387897,0.0,0.0,accuracy,-0.19186587362853438
3,0.8277642699070007,0.10134107435192,0.20581966765813606,0.17204833400553926,0.0,0.0,0.9857045182445605,0.193053342668266,0.10101499578827619,0.2606662202047163,0.03681257014553183,0.0,0.0,accuracy,-0.193053342668266
4,0.8011924073111982,0.10028032366861274,0.2268666707139822,0.204858755658649,0.0,0.0,1.017788661436066,0.19580361256130854,0.10307680070697556,0.31644351979468377,0.03933158747936398,0.0,0.0,accuracy,-0.19580361256130854
5,0.7763514929738695,0.09918533047365362,0.24622754431541502,0.23669277068527814,0.0,0.0,1.0357833871789104,0.1947493826827142,0.1018922553304455,0.38811059590735214,0.03737373737373737,0.0,0.0,accuracy,-0.1947493826827142
6,0.7531374130644802,0.09807677395160162,0.2639257730730324,0.2649640861931365,0.0,0.0,1.0573135627610886,0.19768945511246072,0.10368943621517937,0.44905748960457176,0.036500810574513,0.0,0.0,accuracy,-0.19768945511246072
7,0.7292784120402903,0.09682787290320145,0.2837597670929963,0.29319050944955083,0.0,0.0,1.0814689477240151,0.19688047160939068,0.10317647602789598,0.47315474879356645,0.03872053872053872,0.0,0.0,accuracy,-0.19688047160939068
8,0.7051697588642406,0.09555747520240991,0.3022087070338743,0.32084621908849276,0.0,0.0,1.0985766585709553,0.1965919162313872,0.10319695501724284,0.47382796096049545,0.03817184187554558,0.0,0.0,accuracy,-0.1965919162313872
9,0.6801451320231484,0.09413094882513653,0.32174924957281287,0.34987987165249357,0.0,0.0,1.1191876860000292,0.1988069399565083,0.10450719878949018,0.5327279866752608,0.036201521385591635,0.0,0.0,accuracy,-0.1988069399565083
10,0.6539962847092012,0.09256879744511648,0.3432633991502612,0.37802482376741775,0.0,0.0,1.1614211152744258,0.2007793470156105,0.10538977281825622,0.6155017839842477,0.038570894126449685,0.0,0.0,accuracy,-0.2007793470156105
