epoch,train_loss,train_pose,train_std_ratio,train_acc,train_domain_loss,train_domain_acc,val_loss,val_nmpjpe,val_pose,val_std_ratio,val_acc,val_domain_loss,val_domain_acc,selection_mode,selection_score
1,0.9668777940849828,0.10999572723033613,0.2745731135760415,0.08511198124739044,0.5583369813722701,0.7051651037795393,0.9756338510701805,0.19297067713620047,0.10095485394316758,0.1559531185843356,0.04002992891695958,0.8439602180956783,0.5489213118731254,diversity_first,0.05072417796179345
2,0.9000585187175991,0.10250648835351348,0.18972381064631133,0.14451981910280676,0.48743458686832036,0.7574383978689564,0.9909526447878765,0.193036084336999,0.100968586227843,0.22335379277029035,0.038633246039910155,0.7992615002425684,0.5594338446115968,diversity_first,0.07431310578286164
3,0.858757992339724,0.10121633898517368,0.2101270736203323,0.19348979116984585,0.4557625049961536,0.774934739968535,1.022082087669249,0.19412581507315851,0.10169069483116211,0.3226895172134542,0.040678388826165326,0.9498621746256607,0.4401920438916595,diversity_first,0.10905881472324577
4,0.822743340387215,0.10000370861182,0.23412878270850407,0.2357820397731978,0.4290623690781361,0.7916458832294772,1.047743351995566,0.19522182206431743,0.10250060538436011,0.34652199857712745,0.0380471380467664,1.100454385436106,0.39412644967903204,diversity_first,0.11737826306070825
5,0.7885399909611236,0.09869732279315627,0.25621821591593413,0.2758009942859435,0.4056670708256251,0.8058875366058335,1.0647226263035086,0.19583607090279145,0.10250719101340683,0.4226338088653646,0.04076568150530731,1.1742236861922168,0.3659683252227531,diversity_first,0.14400511168482177
6,0.756257669695453,0.09735802849137773,0.2777258051114851,0.3111515695679597,0.38632275410299766,0.8171766926218582,1.086072379791435,0.197039664032855,0.10346916985955526,0.433984171704976,0.039867813941888014,1.070918397018032,0.4282828282779969,diversity_first,0.1479536668160845
7,0.7223777526488613,0.09593763742045888,0.29871474567381556,0.35055574954317176,0.36901547583764016,0.8265113727340485,1.1142757149851075,0.19666925740109698,0.1030255787619957,0.4605332174664172,0.03898241676019454,1.162000504704333,0.3809078438633739,diversity_first,0.15725324096522406
8,0.687865783644027,0.0943953969827292,0.3195153457563778,0.3874912709592346,0.35248187422776167,0.8358273477147126,1.175046555207159,0.19721546143847135,0.10296678129875804,0.5265904263622639,0.0386332460402818,1.1905800974447838,0.4331088664366251,diversity_first,0.18036233999802295
9,0.6493562467318958,0.09257078318836588,0.3442005768703729,0.43233531192599156,0.33464826889639365,0.8457867784064385,1.196886110808252,0.2006523084251761,0.10544523150527815,0.5971302101834781,0.03783514153884524,1.2297403984049606,0.4040279336531035,diversity_first,0.20498252739571382
10,0.6089855227842392,0.0907219532856395,0.3684462623437309,0.4789609104894393,0.31921280845583483,0.8542709996104716,1.2899778525212977,0.20308198209399966,0.10671646421312289,0.6746331285108784,0.036313754831901704,1.4389446316759609,0.38105748845894954,diversity_first,0.23205995533692744
