epoch,batch_div_lambda,inter_div_lambda,intra_div_lambda,selection_score,train_loss,val_loss,val_nmpjpe,train_pose_loss,train_rel_loss,train_dist_loss,train_dir_loss,train_var_loss,train_batch_div_loss,train_inter_div_loss,train_intra_div_loss,val_pose_loss,val_rel_loss,val_dist_loss,val_dir_loss,val_var_loss,val_batch_div_loss,val_inter_div_loss,val_intra_div_loss,train_pred_std_mean,train_target_std_mean,train_std_ratio,train_pred_pair_dist_mean,train_target_pair_dist_mean,train_pair_dist_ratio,train_pred_inter_pair_dist_mean,train_target_inter_pair_dist_mean,train_inter_pair_dist_ratio,train_pred_intra_pair_dist_mean,train_target_intra_pair_dist_mean,train_intra_pair_dist_ratio,val_pred_std_mean,val_target_std_mean,val_std_ratio,val_pred_pair_dist_mean,val_target_pair_dist_mean,val_pair_dist_ratio,val_pred_inter_pair_dist_mean,val_target_inter_pair_dist_mean,val_inter_pair_dist_ratio,val_pred_intra_pair_dist_mean,val_target_intra_pair_dist_mean,val_intra_pair_dist_ratio,train_action_cls_loss,train_action_acc,val_action_cls_loss,val_action_acc,grad_norm_mean,nan_loss,nan_grad
1,0.0,0.0,0.0,-0.19767983500975922,0.030030350238084792,0.019878766628188754,0.19767983500975922,0.030030350238084792,0.05736245956271887,0.21515708103775977,0.0817220240458846,0.07079195633530616,0.41795355528593064,0.4162523782253265,0.41697732359170914,0.019878766628188754,0.03917251379366289,0.16793548013076087,0.05917007698270876,0.03633884074765,0.4560978443638347,0.00872125412731311,0.455969173255028,0.028066484611481427,0.16355490267276765,0.1729780598729849,0.23218089014291762,1.5286716163158416,0.15260903261601924,0.23219862833619118,1.5487954592704773,0.1506380420178175,0.23171916827559472,0.9978288966417312,0.23486308366060257,0.01802482009231338,0.08672962156461798,0.2505919959434682,0.14950186471597768,0.8810060757668421,0.20218809095496681,0.0040263706972688525,0.033503081367740994,0.0027658444715120026,0.14926680290040448,0.8757891450934405,0.2029994644868521,0.0,0.0,0.0,0.0,0.12723951030515404,False,False
2,0.0,0.0,0.0,-0.19779769021319488,0.02069099361076951,0.019796337635588624,0.19779769021319488,0.02069099361076951,0.0407177123054862,0.16740601941943167,0.061413775086402896,0.08389516197144985,0.4659560725092888,0.46392896354198454,0.4768287947773933,0.019796337635588624,0.03903158908803492,0.16982723661998156,0.0584170546277211,0.04021952102042773,0.49005088958676013,0.009470407295916826,0.48992505397920316,0.016336742816492916,0.1670531678199768,0.09833825662732125,0.13635639168322086,1.5514887416362761,0.08821471475064754,0.1363471332192421,1.5723103094100952,0.08704009748995305,0.13663188904523849,1.0196614950895309,0.13559719406068324,0.01256498617647012,0.08672962156461798,0.17525122727534914,0.10545171984306578,0.8810060757668421,0.14293613753416604,0.0026412901846841323,0.033503081367740994,0.001806621207220475,0.10534809612379747,0.8757891450934405,0.1435804549703605,0.0,0.0,0.0,0.0,0.057287638467453744,False,False
3,0.0,0.0,0.0,-0.19631554141449264,0.020723986346274613,0.01971089042475105,0.19631554141449264,0.020723986346274613,0.04077921688556671,0.16759994477033616,0.062138231620192524,0.08457998625934124,0.46850468397140504,0.46637268990278247,0.4795540726184845,0.01971089042475105,0.0388456024297352,0.1652059601676748,0.0580857733659672,0.039262777148017874,0.48273383983799845,0.009167252224361915,0.48263941430691726,0.015315942177549004,0.166493206769228,0.09271861001849174,0.13019338063895702,1.5505500376224517,0.08434858612716198,0.13024316102266312,1.571606148481369,0.08324528813362121,0.12892285570502282,1.0032978856563568,0.13079626120626928,0.01374242804133397,0.08672962156461798,0.19102130198191788,0.11495390413244223,0.8810060757668421,0.15542058716028137,0.003181932685767375,0.033503081367740994,0.0021825036349655135,0.11477196977789346,0.8757891450934405,0.15607549644368354,0.0,0.0,0.0,0.0,0.05911433928908609,False,False
4,0.0,0.0,0.0,-0.19523647464166066,0.020595456399023535,0.01978358530529677,0.19523647464166066,0.020595456399023535,0.04052775491029024,0.1659441187977791,0.062124102599918844,0.0859063833206892,0.4736589714884758,0.47154856503009795,0.4855934903025627,0.01978358530529677,0.038939194558233615,0.16328762542846154,0.0565647700512769,0.03997594382154449,0.48901981065540573,0.009267499913954053,0.48891816571817565,0.0141880136821419,0.16682398870587348,0.08546816244721413,0.12045216165482998,1.5477745497226716,0.07804973665624856,0.12046837911009789,1.5686994254589082,0.07701598782092332,0.12008382134139538,1.0128497231006621,0.12058724984526634,0.012765658792925455,0.08672962156461798,0.17745204776625842,0.10727666317115833,0.8810060757668421,0.14499245626044283,0.0030211022197791414,0.033503081367740994,0.002058241827884269,0.10712879372662865,0.8757891450934405,0.14564622891248052,0.0,0.0,0.0,0.0,0.05806548638831439,False,False
5,0.0,0.0,0.0,-0.1950587598351205,0.02038114028982818,0.019637677245156093,0.1950587598351205,0.02038114028982818,0.04012409120798111,0.16667322993278502,0.06196746371686459,0.08436882883310318,0.4701931980252266,0.46805728644132616,0.48257610857486727,0.019637677245156093,0.03870257435426672,0.162054597728641,0.057420874130218194,0.0403943776502724,0.49235315511672334,0.009344274062054281,0.49225111255950205,0.014653746578842402,0.16503761917352677,0.08939436063170433,0.1258112145215273,1.5412290799617767,0.08193412721157074,0.12583498366177082,1.561946997642517,0.08085880711674691,0.1251750310510397,1.0081970119476318,0.12597115382552146,0.012459778463372024,0.08672962156461798,0.17367171131437714,0.1031842720614123,0.8810060757668421,0.13966266544832376,0.002895267991773475,0.033503081367740994,0.0019539421165743172,0.10303521003638706,0.8757891450934405,0.14028575312379205,0.0,0.0,0.0,0.0,0.056444956469608884,False,False
6,0.0,0.0,0.0,-0.19669245160351462,0.020534097719937562,0.01975336304915369,0.19669245160351462,0.020534097719937562,0.04041393691673875,0.16678230971097946,0.061719921454787254,0.08663376033306122,0.4762146520614624,0.47409709125757216,0.48688119173049926,0.01975336304915369,0.0389098387546972,0.1669062138231842,0.057835474367179035,0.041323312896176426,0.500114416670273,0.009483905634777193,0.5000310929357626,0.013447127882391214,0.16680147305130957,0.08104364514350891,0.11465443141758441,1.5487154161930083,0.07431901704519987,0.11468875549733638,1.5697292947769166,0.07334749083966016,0.11382481276988983,1.0057208251953125,0.11485228933393955,0.01118210197330796,0.08672962156461798,0.15553278303054194,0.0937529323749641,0.8810060757668421,0.12668829427081787,0.0026407504233357795,0.033503081367740994,0.0017824343603914077,0.09361618609221176,0.8757891450934405,0.1272587652730591,0.0,0.0,0.0,0.0,0.052483695536237523,False,False
7,0.0,0.0,0.0,-0.19559413413667578,0.020058476328849793,0.019611753799784977,0.19559413413667578,0.020058476328849793,0.039512543622404334,0.16512988224625588,0.06006349761039018,0.0853080876916647,0.4778067794442177,0.47574972808361055,0.4898980817198753,0.019611753799784977,0.03863610657340111,0.16669448938642092,0.057203284585724185,0.04164991288204668,0.5038305269644614,0.009548665317964012,0.5037605493424584,0.012963992524892092,0.16378679558634757,0.07948877237737179,0.11064560741186141,1.528261831998825,0.07261090762913228,0.11065157905220985,1.548197146654129,0.07168112315237522,0.11044069662690163,1.003116564154625,0.11152256913483143,0.010854060620451371,0.08672962156461798,0.151092548229656,0.08943472822038948,0.8810060757668421,0.1209122754348188,0.00252344022294889,0.033503081367740994,0.0017050785411250073,0.08930187610776247,0.8757891450934405,0.12145547037938391,0.0,0.0,0.0,0.0,0.056778582977157016,False,False
8,0.0,0.0,0.0,-0.1938082425121447,0.020455132527276872,0.01970719371672963,0.1938082425121447,0.020455132527276872,0.040248740576207635,0.1669880323112011,0.06125369269400835,0.08615991905331612,0.4757316356897354,0.47372899323701856,0.4888774797320366,0.01970719371672963,0.03879996590253116,0.16100733291182617,0.05658004835799888,0.040635598712352346,0.4936542980450022,0.009404314680726231,0.49358777748347665,0.013476453004404903,0.16606061324477195,0.08158025424927473,0.11550754927098751,1.5441600382328033,0.07499613221734762,0.11551274113357067,1.563998132944107,0.07404393054544926,0.11538980402052403,1.0236907887458802,0.11394627757370472,0.012087946998361698,0.08672962156461798,0.16814241314792086,0.10203227554455498,0.8810060757668421,0.13813431310689364,0.0027818859805340095,0.033503081367740994,0.0018933063642180966,0.10187631305137586,0.8757891450934405,0.1386978920134304,0.0,0.0,0.0,0.0,0.05424466570842529,False,False
